account_code,account_name,category,business_unit,geography,product_line,period,value,currency
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-03,120326.06,USD
NO-REV-001,North America - Product Revenue,Revenue,North America,North America,All Products,2025-04,4265420.95,USD
NO-REV-002,North America - Service Revenue,Revenue,North America,North America,All Products,2025-04,1305451.85,USD
NO-REV-003,North America - Subscription Revenue,Revenue,North America,North America,All Products,2025-04,601661.23,USD
NO-COGS-001,North America - Material Costs,COGS,North America,North America,All Products,2025-04,1933702.01,USD
NO-COGS-002,North America - Labor Costs,COGS,North America,North America,All Products,2025-04,838667.88,USD
NO-COGS-003,North America - Fulfillment,COGS,North America,North America,All Products,2025-04,580816.07,USD
NO-OPEX-001,North America - Sales & Marketing,OpEx,North America,North America,All Products,2025-04,654216.38,USD
NO-OPEX-002,North America - R&D,OpEx,North America,North America,All Products,2025-04,455334.36,USD
NO-OPEX-003,North America - G&A,OpEx,North America,North America,All Products,2025-04,271037.99,USD
NO-OPEX-004,North America - Rent & Facilities,OpEx,North America,North America,All Products,2025-04,166643.85,USD
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-04,121891.61,USD
NO-REV-001,North America - Product Revenue,Revenue,North America,North America,All Products,2025-05,3842684.69,USD
NO-REV-002,North America - Service Revenue,Revenue,North America,North America,All Products,2025-05,1544949.39,USD
NO-REV-003,North America - Subscription Revenue,Revenue,North America,North America,All Products,2025-05,559868.15,USD
NO-COGS-001,North America - Material Costs,COGS,North America,North America,All Products,2025-05,2136924.63,USD
NO-COGS-002,North America - Labor Costs,COGS,North America,North America,All Products,2025-05,780319.33,USD
NO-COGS-003,North America - Fulfillment,COGS,North America,North America,All Products,2025-05,589076.15,USD
NO-OPEX-001,North America - Sales & Marketing,OpEx,North America,North America,All Products,2025-05,736013.08,USD
NO-OPEX-002,North America - R&D,OpEx,North America,North America,All Products,2025-05,415053.21,USD
NO-OPEX-003,North America - G&A,OpEx,North America,North America,All Products,2025-05,280155.75,USD
NO-OPEX-004,North America - Rent & Facilities,OpEx,North America,North America,All Products,2025-05,176714.38,USD
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-05,125691.12,USD
NO-REV-001,North America - Product Revenue,Revenue,North America,North America,All Products,2025-06,3606686.65,USD
NO-REV-002,North America - Service Revenue,Revenue,North America,North America,All Products,2025-06,1499173.05,USD
NO-REV-003,North America - Subscription Revenue,Revenue,North America,North America,All Products,2025-06,636573.57,USD
NO-COGS-001,North America - Material Costs,COGS,North America,North America,All Products,2025-06,2105538.5,USD
NO-COGS-002,North America - Labor Costs,COGS,North America,North America,All Products,2025-06,855009.88,USD
NO-COGS-003,North America - Fulfillment,COGS,North America,North America,All Products,2025-06,593247.41,USD
NO-OPEX-001,North America - Sales & Marketing,OpEx,North America,North America,All Products,2025-06,664533.9,USD
NO-OPEX-002,North America - R&D,OpEx,North America,North America,All Products,2025-06,465383.83,USD
NO-OPEX-003,North America - G&A,OpEx,North America,North America,All Products,2025-06,285961.92,USD
NO-OPEX-004,North America - Rent & Facilities,OpEx,North America,North America,All Products,2025-06,177566.92,USD
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-06,112310.79,USD
NO-REV-001,North America - Product Revenue,Revenue,North America,North America,All Products,2025-07,3763884.57,USD
NO-REV-002,North America - Service Revenue,Revenue,North America,North America,All Products,2025-07,1367235.67,USD
NO-REV-003,North America - Subscription Revenue,Revenue,North America,North America,All Products,2025-07,597861.51,USD
NO-COGS-001,North America - Material Costs,COGS,North America,North America,All Products,2025-07,1927240.01,USD
NO-COGS-002,North America - Labor Costs,COGS,North America,North America,All Products,2025-07,724659.27,USD
NO-COGS-003,North America - Fulfillment,COGS,North America,North America,All Products,2025-07,523736.04,USD
NO-OPEX-001,North America - Sales & Marketing,OpEx,North America,North America,All Products,2025-07,677071.82,USD
NO-OPEX-002,North America - R&D,OpEx,North America,North America,All Products,2025-07,503701.66,USD
NO-OPEX-003,North America - G&A,OpEx,North America,North America,All Products,2025-07,298107.95,USD
NO-OPEX-004,North America - Rent & Facilities,OpEx,North America,North America,All Products,2025-07,142884.53,USD
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-07,101035.43,USD
NO-REV-001,North America - Product Revenue,Revenue,North America,North America,All Products,2025-08,3932657.1,USD
NO-REV-002,North America - Service Revenue,Revenue,North America,North America,All Products,2025-08,1462469.5,USD
NO-REV-003,North America - Subscription Revenue,Revenue,North America,North America,All Products,2025-08,649213.98,USD
NO-COGS-001,North America - Material Costs,COGS,North America,North America,All Products,2025-08,1897568.49,USD
NO-COGS-002,North America - Labor Costs,COGS,North America,North America,All Products,2025-08,790276.04,USD
NO-COGS-003,North America - Fulfillment,COGS,North America,North America,All Products,2025-08,562981.27,USD
NO-OPEX-001,North America - Sales & Marketing,OpEx,North America,North America,All Products,2025-08,649733.97,USD
NO-OPEX-002,North America - R&D,OpEx,North America,North America,All Products,2025-08,480687.42,USD
NO-OPEX-003,North America - G&A,OpEx,North America,North America,All Products,2025-08,270088.05,USD
NO-OPEX-004,North America - Rent & Facilities,OpEx,North America,North America,All Products,2025-08,164877.78,USD
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-08,104359.09,USD
NO-REV-001,North America - Product Revenue,Revenue,North America,North America,All Products,2025-09,4049164.68,USD
NO-REV-002,North America - Service Revenue,Revenue,North America,North America,All Products,2025-09,1383528.22,USD
NO-REV-003,North America - Subscription Revenue,Revenue,North America,North America,All Products,2025-09,608721.17,USD
NO-COGS-001,North America - Material Costs,COGS,North America,North America,All Products,2025-09,2342626.54,USD
NO-COGS-002,North America - Labor Costs,COGS,North America,North America,All Products,2025-09,776909.46,USD
NO-COGS-003,North America - Fulfillment,COGS,North America,North America,All Products,2025-09,653554.19,USD
NO-OPEX-001,North America - Sales & Marketing,OpEx,North America,North America,All Products,2025-09,723832.87,USD
NO-OPEX-002,North America - R&D,OpEx,North America,North America,All Products,2025-09,435993.0,USD
NO-OPEX-003,North America - G&A,OpEx,North America,North America,All Products,2025-09,298065.13,USD
NO-OPEX-004,North America - Rent & Facilities,OpEx,North America,North America,All Products,2025-09,186496.63,USD
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-09,111772.97,USD
NO-REV-001,North America - Product Revenue,Revenue,North America,North America,All Products,2025-10,4106767.13,USD
NO-REV-002,North America - Service Revenue,Revenue,North America,North America,All Products,2025-10,1699588.23,USD
NO-REV-003,North America - Subscription Revenue,Revenue,North America,North America,All Products,2025-10,589737.94,USD
NO-COGS-001,North America - Material Costs,COGS,North America,North America,All Products,2025-10,1992397.07,USD
NO-COGS-002,North America - Labor Costs,COGS,North America,North America,All Products,2025-10,909359.39,USD
NO-COGS-003,North America - Fulfillment,COGS,North America,North America,All Products,2025-10,614010.79,USD
NO-OPEX-001,North America - Sales & Marketing,OpEx,North America,North America,All Products,2025-10,790165.73,USD
NO-OPEX-002,North America - R&D,OpEx,North America,North America,All Products,2025-10,483888.07,USD
NO-OPEX-003,North America - G&A,OpEx,North America,North America,All Products,2025-10,148337.16,USD
NO-OPEX-004,North America - Rent & Facilities,OpEx,North America,North America,All Products,2025-10,180790.02,USD
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-10,114211.45,USD
NO-REV-001,North America - Product Revenue,Revenue,North America,North America,All Products,2025-11,3659470.11,USD
NO-REV-002,North America - Service Revenue,Revenue,North America,North America,All Products,2025-11,1271616.76,USD
NO-REV-003,North America - Subscription Revenue,Revenue,North America,North America,All Products,2025-11,652660.88,USD
NO-COGS-001,North America - Material Costs,COGS,North America,North America,All Products,2025-11,1974506.25,USD
NO-COGS-002,North America - Labor Costs,COGS,North America,North America,All Products,2025-11,1016614.69,USD
NO-COGS-003,North America - Fulfillment,COGS,North America,North America,All Products,2025-11,600920.7,USD
NO-OPEX-001,North America - Sales & Marketing,OpEx,North America,North America,All Products,2025-11,762321.26,USD
NO-OPEX-002,North America - R&D,OpEx,North America,North America,All Products,2025-11,452910.07,USD
NO-OPEX-003,North America - G&A,OpEx,North America,North America,All Products,2025-11,340386.25,USD
NO-OPEX-004,North America - Rent & Facilities,OpEx,North America,North America,All Products,2025-11,191874.56,USD
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-11,116981.8,USD
NO-REV-001,North America - Product Revenue,Revenue,North America,North America,All Products,2025-12,4047895.68,USD
NO-REV-002,North America - Service Revenue,Revenue,North America,North America,All Products,2025-12,1622004.32,USD
NO-REV-003,North America - Subscription Revenue,Revenue,North America,North America,All Products,2025-12,729014.38,USD
NO-COGS-001,North America - Material Costs,COGS,North America,North America,All Products,2025-12,2544468.51,USD
NO-COGS-002,North America - Labor Costs,COGS,North America,North America,All Products,2025-12,985445.58,USD
NO-COGS-003,North America - Fulfillment,COGS,North America,North America,All Products,2025-12,686730.24,USD
NO-OPEX-001,North America - Sales & Marketing,OpEx,North America,North America,All Products,2025-12,913927.16,USD
NO-OPEX-002,North America - R&D,OpEx,North America,North America,All Products,2025-12,600722.62,USD
NO-OPEX-003,North America - G&A,OpEx,North America,North America,All Products,2025-12,337388.66,USD
NO-OPEX-004,North America - Rent & Facilities,OpEx,North America,North America,All Products,2025-12,204244.4,USD
NO-OPEX-005,North America - IT & Software,OpEx,North America,North America,All Products,2025-12,133385.19,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-01,2035985.42,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-01,718736.67,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-01,279876.5,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-01,1069020.81,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-01,428265.22,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-01,256853.53,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-01,365049.21,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-01,230754.03,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-01,154966.81,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-01,88015.64,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-01,55899.52,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-02,1760234.96,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-02,800903.16,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-02,308216.68,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-02,1047260.35,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-02,465398.57,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-02,261774.67,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-02,378930.8,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-02,253374.76,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-02,139369.03,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-02,85556.05,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-02,59545.19,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-03,1785548.38,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-03,751060.29,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-03,321447.19,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-03,1138975.67,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-03,422662.18,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-03,342322.61,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-03,391674.2,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-03,261937.39,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-03,151412.65,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-03,99548.32,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-03,68282.05,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-04,2015888.69,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-04,727622.3,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-04,290813.38,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-04,1079542.07,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-04,540825.92,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-04,341112.56,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-04,359780.43,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-04,251032.39,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-04,152875.83,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-04,98554.16,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-04,61576.15,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-05,2030357.53,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-05,818569.87,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-05,276464.84,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-05,1093563.02,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-05,480580.15,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-05,320313.45,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-05,365504.7,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-05,292712.16,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-05,175846.56,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-05,89892.53,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-05,67385.52,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-06,1934732.75,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-06,788259.19,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-06,352878.73,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-06,1139638.52,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-06,507804.28,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-06,311438.99,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-06,372986.06,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-06,243532.52,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-06,156614.24,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-06,85013.41,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-06,73445.92,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-07,1855449.21,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-07,789678.56,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-07,316744.22,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-07,1118603.16,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-07,523897.35,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-07,310028.55,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-07,341615.76,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-07,288752.55,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-07,129364.52,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-07,82679.87,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-07,69222.7,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-08,2024190.5,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-08,806204.17,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-08,297047.23,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-08,1021852.01,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-08,414260.33,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-08,355952.28,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-08,344967.91,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-08,236456.2,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-08,143587.32,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-08,90299.44,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-08,59669.14,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-09,2165170.91,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-09,885485.21,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-09,296999.98,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-09,1092388.91,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-09,496175.39,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-09,284100.19,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-09,404116.93,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-09,258291.96,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-09,157458.27,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-09,91065.11,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-09,63076.77,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-10,2064579.45,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-10,849929.39,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-10,340884.84,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-10,1353869.14,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-10,509994.18,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-10,286988.89,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-10,482590.04,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-10,304551.98,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-10,156915.14,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-10,83228.93,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-10,61787.07,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-11,2200615.94,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-11,839332.5,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-11,158602.39,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-11,1119568.79,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-11,480261.9,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-11,340002.87,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-11,308769.62,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-11,255581.2,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-11,185863.38,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-11,93974.08,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-11,69183.18,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2023-12,2416439.93,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2023-12,935773.57,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2023-12,382192.13,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2023-12,1363846.21,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2023-12,604499.63,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2023-12,354539.81,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2023-12,411284.85,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2023-12,299705.07,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2023-12,280632.6,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2023-12,107294.91,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2023-12,69763.65,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-01,1933245.21,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-01,382640.03,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-01,300084.79,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-01,1078001.64,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-01,438988.9,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-01,306204.42,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-01,365894.29,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-01,229835.64,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-01,145140.24,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-01,93023.07,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-01,67041.23,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-02,2005175.97,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-02,696254.29,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-02,262213.99,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-02,1007161.13,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-02,487923.18,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-02,282140.01,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-02,394610.56,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-02,259216.4,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-02,153881.74,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-02,83046.05,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-02,58980.94,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-03,2051266.27,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-03,822276.71,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-03,292877.91,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-03,1237044.87,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-03,493051.56,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-03,331263.24,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-03,402530.38,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-03,280692.85,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-03,162707.92,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-03,101079.39,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-03,61160.29,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-04,2407725.81,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-04,829749.49,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-04,313267.76,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-04,1673048.78,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-04,428160.74,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-04,336514.1,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-04,392742.68,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-04,267912.61,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-04,169876.06,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-04,149714.03,USD
